lat,lon,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11
36.0,80.0,1.6542205e-09,3.2880312e-09,5.1022213e-09,1.9366992e-08,4.8285425e-08,4.652999e-08,5.0314185e-08,5.7047323e-08,2.9490456e-08,8.962498e-09,2.9718044e-09
36.0,80.625,1.9884379e-09,5.3770974e-09,6.949082e-09,2.8070524e-08,5.4332332e-08,5.3469495e-08,5.91364e-08,6.104687e-08,4.0796035e-08,1.249078e-08,4.674644e-09
36.0,81.25,1.9851776e-09,6.0195418e-09,8.143843e-09,3.250546e-08,5.395868e-08,5.2964605e-08,6.174448e-08,5.7511457e-08,4.2848736e-08,1.3842979e-08,4.849236e-09
36.5,72.5,2.313329e-09,4.8662203e-09,5.55801e-09,6.1793797e-09,9.751719e-09,1.0033879e-08,1.5193784e-08,1.8957156e-08,8.609914e-09,4.8763584e-09,1.6734442e-09
36.5,73.125,2.1551283e-09,4.8337605e-09,5.883976e-09,5.9248957e-09,7.333366e-09,6.985162e-09,1.1162287e-08,1.1833817e-08,5.7008758e-09,3.8479953e-09,1.5780908e-09
36.5,73.75,2.3379625e-09,5.032681e-09,6.479079e-09,5.9162857e-09,7.0490827e-09,6.0953274e-09,1.0967788e-08,1.2491572e-08,4.6172204e-09,3.6161216e-09,1.572505e-09
36.5,74.375,2.2701465e-09,4.959702e-09,6.975487e-09,6.027805e-09,7.1330204e-09,6.886739e-09,1.3103295e-08,1.7985991e-08,4.6392783e-09,3.6149994e-09,1.659464e-09
36.5,75.0,1.9768969e-09,4.4884545e-09,6.363067e-09,6.552345e-09,7.536631e-09,7.9911695e-09,1.4827199e-08,2.6200881e-08,4.409635e-09,3.3889094e-09,1.6313871e-09
36.5,75.625,1.7728216e-09,4.0135255e-09,5.3593294e-09,7.08081e-09,1.0245502e-08,9.867199e-09,1.6537372e-08,3.4100605e-08,4.9000906e-09,3.3612284e-09,1.574449e-09
36.5,76.25,1.666429e-09,3.8118215e-09,5.41142e-09,9.171383e-09,1.7772333e-08,1.30880835e-08,2.0316616e-08,4.4897412e-08,9.2852925e-09,4.1273824e-09,1.8388202e-09
36.5,76.875,1.5616812e-09,3.5831935e-09,5.1964566e-09,1.1749762e-08,2.3911525e-08,1.5934498e-08,2.2197128e-08,4.7759737e-08,1.1024622e-08,4.3877177e-09,1.9782684e-09
36.5,77.5,1.4975362e-09,3.5520669e-09,4.7811843e-09,1.3788607e-08,2.6718784e-08,1.8668562e-08,2.5963228e-08,4.8030298e-08,1.1325695e-08,4.4738413e-09,2.0307804e-09
36.5,78.125,1.7370212e-09,4.7445967e-09,5.458626e-09,2.2771383e-08,3.9511267e-08,2.8676974e-08,4.1705437e-08,6.056824e-08,2.1347736e-08,7.788282e-09,2.8568707e-09
36.5,78.75,2.4823925e-09,9.647218e-09,7.7159035e-09,3.8898392e-08,5.228251e-08,4.0807997e-08,5.4415008e-08,6.9827486e-08,4.619836e-08,1.394361e-08,5.2292912e-09
36.5,79.375,3.6166057e-09,1.9599243e-08,1.1273172e-08,5.683284e-08,6.252688e-08,5.3969295e-08,6.354634e-08,7.990668e-08,6.488156e-08,2.0053243e-08,9.773855e-09
36.5,80.0,5.514655e-09,2.9242528e-08,1.6077108e-08,6.5037696e-08,7.241197e-08,6.8224594e-08,6.7579215e-08,8.889002e-08,7.4025834e-08,2.6172705e-08,1.5381723e-08
36.5,80.625,1.3210998e-08,5.2271403e-08,2.7011406e-08,8.199568e-08,8.179068e-08,7.473524e-08,7.6110275e-08,1.09168234e-07,1.05001526e-07,3.3960355e-08,2.4622175e-08
36.5,81.25,2.364968e-08,6.9074524e-08,3.9793854e-08,9.7140585e-08,8.755488e-08,7.660068e-08,8.4698954e-08,1.11685125e-07,1.0821265e-07,3.9109974e-08,3.387298e-08
