lat,lon,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11
34.5,78.75,4.0939274,5.806111,5.333384,4.1769204,3.3794434,3.1434183,3.3977036,3.1046212,3.508386,4.1722283,5.0819244
34.5,79.375,5.776734,7.823554,7.4238267,6.010465,4.1535506,3.5080178,3.7830834,3.6166866,4.3452673,5.1214,6.559724
34.5,80.0,5.6381564,7.6819863,7.196949,5.5506997,4.3287644,3.2792337,3.5155683,3.351471,3.776436,5.0112844,6.5894766
34.5,80.625,4.4882383,6.5578785,5.9917135,4.833252,4.3458385,3.2406838,3.4906187,3.6968591,3.1390011,4.750361,6.0960193
34.5,81.25,4.7702127,7.037489,6.6624227,5.70861,4.738732,3.489691,3.79014,4.2654862,3.7259476,5.222222,6.618578
35.0,72.5,2.4906325,4.13331,3.6557758,3.4271808,4.4852667,4.047666,2.3882058,2.1059759,2.5080605,3.272704,3.4139068
35.0,73.125,2.829153,4.2520633,3.7584252,3.113753,3.522061,3.0140727,2.1688414,2.0067365,2.7360225,2.9268432,3.3173573
35.0,73.75,2.539563,3.5154824,3.7776098,2.927905,2.5250537,1.995111,1.8143728,1.7796543,2.4764848,2.0702088,2.6980703
35.0,74.375,2.5177085,3.1579428,3.5401635,2.6626952,1.99973,1.6600564,1.7109045,1.751015,2.4228878,2.016801,2.477774
35.0,75.0,2.595282,3.3987832,3.726498,2.7012532,2.0198243,1.7703226,1.7884073,1.7611389,2.2671423,2.1775362,2.5469472
35.0,75.625,1.8354063,2.4628153,2.776523,2.1801107,1.6959679,1.5822529,1.6731099,1.6959062,1.6444535,1.8394172,1.9668202
35.0,76.25,1.9843793,2.2215707,2.3663747,1.9427814,1.6531645,1.405202,1.392356,1.4137032,1.4497839,1.4871302,1.6746409
35.0,76.875,2.1138723,2.54073,2.687341,2.0524821,1.9946227,1.4960793,1.6390405,1.788148,1.7098181,1.7686282,1.8992746
35.0,77.5,1.9308653,3.0228488,2.9911149,2.3266845,2.120871,1.7036558,1.9236375,2.2161343,2.0749426,2.2954326,2.374816
35.0,78.125,3.3398008,4.796783,4.6648326,3.572298,2.6690652,2.6279724,2.622872,2.2633324,3.1090043,3.490178,4.1036043
35.0,78.75,6.08958,7.575002,7.2178664,5.51206,3.8276463,3.4973814,3.5380766,2.7382526,4.0196977,5.126503,6.654971
35.0,79.375,6.945427,8.292237,8.244281,6.4309406,4.259397,3.3208678,3.4324346,3.2815366,4.0295773,5.368147,7.2726145
35.0,80.0,4.976047,6.7228336,6.3606334,5.1535316,4.1361456,3.0266051,3.2631426,3.4297693,3.3566117,4.880819,6.406078
